3.088761,-73.505669
3.088971,-73.43818
3.089497,-73.538545
3.08953,-73.558357
3.089613,-73.491186
3.090133,-73.504669
3.090541,-73.538972
3.090646,-73.513285
3.091183,-73.510669
3.091278,-73.52792
3.091475,-73.502007
3.091729,-73.531102
3.0919,-73.458799
3.092175,-73.497701
3.092347,-73.454914
3.092715,-73.513332
3.092992,-73.497786
3.093184,-73.503748
3.09339,-73.531737
3.094196,-72.411437
3.099311,-71.331248
3.094184,-73.510575
3.094539,-73.493137
3.094947,-73.451006
3.095163,-73.572858
3.095202,-73.50395
3.095179,-73.62403
3.095558,-73.537392
3.095786,-73.576615
3.096048,-73.491029
3.096191,-73.394067
3.096586,-73.533781
3.09677,-73.469235
3.097069,-73.503608
3.097593,-73.477084
3.09779,-73.513072
3.098027,-73.521379
3.097822,-74.184851
3.09852,-73.467633
3.09841,-72.67375
3.099081,-73.465029
3.099319,-73.535004
3.099685,-73.491727
3.099963,-73.372991
3.100372,-73.524028
3.100597,-73.446758
3.100067,-73.848645
3.101104,-73.49893
3.101729,-73.482349
3.102067,-73.442419
3.102365,-73.482144
3.102586,-73.496818
3.102972,-73.435091
3.103222,-73.47412
3.103577,-73.475792
3.103792,-73.475146
3.104042,-73.496187
3.104283,-73.476544
3.104708,-73.326278
3.104691,-73.60097
3.105202,-73.492009
3.105351,-73.710477
3.106188,-73.489357
3.106549,-73.457939
3.106783,-73.468371
3.107098,-73.515845
3.107565,-73.474886
3.107974,-73.506079
3.107894,-73.42224
3.108522,-73.503411
3.108795,-73.499929
3.109099,-73.50731
3.109366,-73.458286
3.109635,-73.47211
3.110264,-73.490927
3.110608,-73.501869
3.110852,-73.535214
3.111157,-73.501892
3.111512,-73.546312
3.111798,-73.517806
3.112144,-73.504913
3.112276,-73.555242
3.112733,-73.545223
3.11312,-73.484277
3.113461,-73.546765
3.113905,-73.447573
3.114541,-73.517212
3.114347,-73.509865
3.114718,-73.534708
3.115002,-73.482693
3.11516,-73.537656
3.114914,-73.49529
3.115552,-73.467545
3.116065,-73.489334
3.116446,-73.496823
3.116791,-73.470606
3.117038,-73.52716
3.117484,-73.492711
3.117641,-73.55614
3.118125,-73.51189
3.118592,-73.498701
3.118778,-73.502032
3.119427,-73.499008
3.119567,-73.512037
3.119778,-73.490995
3.12029,-73.490516
3.120618,-73.552954
3.120823,-73.528817
3.121117,-73.530002
3.121286,-73.496362
3.121427,-73.526679
3.121504,-73.467458
3.121774,-73.468329
3.122009,-73.513625
3.122229,-73.48365
3.122847,-73.416135
3.123113,-73.537587
3.12341,-73.512269
3.123676,-73.5401
3.124482,-73.502215
3.124104,-73.506115
3.124349,-73.50661
3.124692,-73.469191
3.125014,-73.491934
3.125446,-73.525454
3.126075,-73.571962
3.126041,-73.459224
3.12657,-73.511982
3.126708,-73.525569
3.1269,-73.561093
3.127151,-73.52856
3.1273,-73.498085
2.363595,-327.612605
3.127929,-73.359825
3.126577,-73.444563
3.12824,-73.629377
3.128715,-73.513714
3.12473,-72.701763
3.128982,-73.469132
3.129695,-73.504311
3.129673,-73.620321
3.130846,-73.51233
3.131187,-73.472482
3.131016,-73.316147
3.131925,-73.481652
3.131788,-73.617068
3.132369,-73.498797
3.132851,-73.46017
3.133404,-73.507009
3.133484,-73.415044
3.133746,-73.50621
3.134166,-73.330324
3.134342,-73.512267
3.134608,-73.477347
3.134758,-73.515856
3.135068,-73.495367
3.135425,-73.485095
3.135573,-73.504118
3.135962,-73.492915
3.135897,-73.471004
3.136354,-73.514979
3.136623,-73.455496
3.136826,-73.451548
3.13726,-73.502047
3.137686,-73.494669
3.137883,-73.513177
3.138178,-73.525411
3.138389,-73.502251
3.138985,-73.539369
3.139283,-73.434012
3.139404,-73.481131
3.139523,-73.510715
3.139872,-73.477915
3.140134,-73.512442
3.140582,-73.45927
3.140994,-73.512456
3.141382,-73.49952
3.141584,-73.471175
3.14175,-73.523468
3.142118,-73.465419
3.142568,-73.461909
3.142682,-73.510962
3.142876,-73.473784
3.143214,-73.491052
3.143481,-73.478528
3.143671,-73.534351
3.144002,-73.53449
3.144239,-73.530239
3.144341,-73.463396
3.144661,-73.493371
3.145066,-73.482042
3.145436,-73.472857
3.14568,-73.518525
3.145881,-73.492384
3.146228,-73.473098
3.146397,-73.493306
3.146587,-73.53212
3.14693,-73.524605
3.14716,-73.509599
3.147695,-73.510528
3.147841,-73.496067
3.148,-73.516457
3.148429,-73.488392
3.148602,-73.515978
3.149448,-73.280798
3.149315,-73.46705
3.14975,-73.502841
3.150014,-73.468052
3.150176,-73.523697
3.150434,-73.450916
3.150744,-73.475137
3.151037,-73.371326
3.151551,-73.504768
3.151957,-73.449447
3.152166,-73.56834
3.152378,-73.482399
3.15271,-73.490299
3.153102,-73.486065
3.153481,-73.503036
3.153577,-73.544734
3.153911,-73.508274
3.154088,-73.509022
3.154337,-73.519728
3.15464,-73.490916
3.1549,-73.490981
3.155251,-73.50091
3.155428,-73.361779
3.155473,-73.501688
3.155895,-73.516301
3.156094,-73.552306
3.157021,-73.48639
3.157152,-73.489901
3.157388,-73.483398
3.157593,-73.514663
3.157931,-73.493679
3.158068,-73.540046
3.158412,-73.513384
3.158699,-73.606752
3.158951,-73.496327
3.159985,-73.464675
3.159646,-73.485401
3.159844,-73.331938
3.159295,-73.801034
3.16066,-73.516456
3.161059,-73.524447
3.161141,-73.489655
3.161438,-73.510501
3.161816,-73.450392
3.162223,-73.477048
3.16255,-73.482226
3.162701,-73.480545
3.159093,-74.410585
3.163541,-73.604499
3.163731,-73.478991
3.163971,-73.552716
3.164084,-73.520169
3.163642,-73.537368
3.164563,-73.488635
3.164813,-73.521228
3.165076,-73.508424
3.165332,-73.488985
3.165531,-73.534566
3.16576,-73.478901
3.166046,-73.504554
3.166325,-73.450407
3.166738,-73.475778
3.167038,-73.477181
3.167429,-73.528237
3.168359,-73.334886
3.168212,-73.498321
3.168474,-73.531372
3.168431,-73.503106
3.169078,-73.465749
3.169407,-73.474354
3.1692,-73.60337
3.169839,-73.486006
3.170152,-73.543006
3.170191,-73.49027
3.171042,-73.322698
3.171174,-73.506922
3.171466,-73.504772
3.171763,-73.476479
3.172019,-73.472601
3.172367,-73.494303
3.172645,-73.460412
3.172972,-73.528754
3.173216,-73.47122
3.173697,-73.489136
3.173934,-73.497301
3.174187,-73.52497
3.174428,-73.505166
3.174708,-73.498497
3.175094,-73.480453
3.175324,-73.524853
3.174905,-73.536269
3.17593,-73.468076
3.17653,-73.504826
3.210334,-69.284278
3.17699,-73.523041
3.176791,-73.540347
3.177781,-73.507233
3.178104,-73.508941
3.178312,-73.493499
3.178607,-73.486807
3.178853,-73.49243
3.185003,-81.753947
3.17951,-73.488085
3.177168,-71.371507
3.180399,-73.622612
3.180292,-73.537104
3.180869,-73.498573
3.1811,-73.493583
3.18157,-73.600205
3.181617,-73.496325
3.181849,-73.494658
3.181751,-73.432498
3.183547,-73.705212
3.183042,-73.492385
3.183261,-73.496579
3.183643,-73.488336
3.183866,-73.497109
3.184204,-73.722903
3.18455,-73.457734
3.184712,-73.502027
3.184866,-73.50226
3.185217,-73.505016
3.185586,-73.494795
3.185732,-73.357084
3.186296,-73.481509
3.188968,-73.854756
3.18713,-73.503076
3.187363,-73.5078
3.187436,-73.479738
3.187558,-73.499133
3.187734,-73.518633
3.187901,-73.486786
3.188056,-73.723232
3.188413,-73.536026
3.188788,-73.534369
3.189059,-73.449805
3.189422,-73.471264
3.189269,-73.279601
3.189888,-73.50679
3.190145,-73.503206
3.190618,-73.488827
3.190638,-73.517358
3.19113,-73.500844
3.191296,-73.548954
3.191551,-73.513723
3.191825,-73.516641
3.192042,-73.44172
3.192259,-73.493713
3.192502,-73.472871
3.192783,-73.487295
3.193061,-73.464542
3.193278,-73.490832
3.193681,-73.504918
3.19392,-73.51591
3.193091,-73.152647
3.194676,-73.505347
3.194911,-73.517537
3.195198,-73.525211
3.195444,-73.48759
3.195942,-73.466688
3.196284,-73.52
3.196637,-73.497416
3.19667,-73.465488
3.197148,-73.545301
3.197314,-73.483991
3.197567,-73.510626
3.198039,-73.565056
3.198174,-73.490258
3.199038,-74.308043
3.198778,-73.498773
3.199327,-73.52289
3.199677,-73.469663
3.200034,-73.544297
3.200197,-73.511596
3.200368,-73.514947
3.199702,-73.483792
3.20142,-73.786773
3.201205,-73.504474
3.201592,-73.489663
3.201901,-73.538007
3.202152,-73.677528
3.202055,-73.723524
3.202598,-73.461714
3.201718,-73.676704
3.203098,-73.434743
3.20353,-73.489442
3.203789,-73.499662
3.204102,-73.494429
3.204299,-73.479451
3.204243,-73.534083
3.205016,-73.488956
3.205444,-73.508804
3.205689,-73.516473
3.206164,-73.47526
3.206522,-73.509603
3.207535,-73.505361
3.206959,-73.469877
3.207439,-73.495542
3.207778,-73.516544
3.2081,-73.511399
3.208617,-73.486035
3.209018,-73.483026
3.209487,-73.481657
3.20974,-73.508858
3.209912,-73.447104
3.210411,-73.505943
3.211346,-73.517833
3.211321,-73.46459
3.211527,-73.52985
3.211889,-73.510164
3.212356,-73.367087
3.212278,-73.487555
3.212527,-73.470106
3.212784,-73.47477
3.213049,-73.491854
3.21349,-73.502294
3.213775,-73.486895
3.214099,-73.536456
3.213824,-73.580413
3.214654,-73.502563
3.214911,-73.50843
3.215321,-73.484779
3.215498,-73.509615
3.215929,-73.487023
3.216039,-73.368154
3.216571,-73.525856
3.217009,-73.513419
3.217208,-73.49879
3.217423,-73.496585
3.218084,-73.525927
3.226368,-66.644097
3.21829,-73.475017
3.218562,-73.49804
3.21832,-73.400385
3.219178,-73.486589
3.219346,-73.50298
3.219598,-73.473793
3.219951,-73.509662
3.219404,-73.26779
3.219922,-73.657734
3.220748,-73.486399
3.220967,-73.528115
3.221203,-73.498682
3.221338,-73.487711
3.222004,-73.52425
3.226188,-71.046794
3.222641,-73.49398
3.222834,-73.622861
3.223182,-73.501157
3.22343,-73.445575
3.223804,-73.489413
3.224054,-73.501672
3.224248,-73.517149
3.224539,-73.492894
3.224993,-73.465835
3.225445,-73.522305
3.225998,-73.484965
3.226166,-73.498421
3.226428,-73.510907
3.228363,-72.89134
3.226935,-73.506652
3.228047,-73.599623
3.22743,-73.48417
3.227866,-73.486909
3.228284,-73.529195
3.228425,-73.580861
3.228644,-73.532496
3.22909,-73.504005
3.229568,-73.520306
3.230047,-73.530331
3.230231,-73.474963
3.230468,-73.480944
3.230891,-73.516757
3.231058,-73.473311
3.231642,-73.682255
3.231439,-73.504209
3.231702,-73.525106
3.231927,-73.509077
3.232285,-73.471709
3.233395,-73.58703
3.232794,-73.493283
3.232936,-74.564392
3.233103,-73.483529
3.23385,-73.53985
3.234131,-73.521968
3.234642,-73.488014
3.235013,-73.484223
3.235345,-73.508039
3.235757,-73.52203
3.236352,-73.496521
3.236545,-73.514545
3.236961,-73.484054
3.237393,-73.525299
3.237703,-73.510673
3.23867,-73.39974
3.23841,-73.452275
3.238964,-73.51929
3.239245,-73.568161
3.23937,-73.508163
3.23969,-73.52064
3.240025,-73.524227
3.240171,-73.516926
3.240731,-73.475326
3.241124,-73.520681
3.241346,-73.517747
3.241669,-73.506075
3.242116,-73.525996
3.242251,-73.526136
3.242808,-73.526084
3.243149,-73.452689
3.243368,-73.512908
3.243725,-73.529378
3.24393,-73.5316
3.244274,-73.448124
3.244799,-73.446869
3.244174,-73.490159
3.245221,-73.4941
3.245596,-73.487613
3.245968,-73.484927
3.246304,-73.511654
3.246716,-73.492308
3.247013,-73.493219
3.247143,-73.387778
3.24787,-73.607392
3.248078,-73.514831
3.248417,-73.612866
3.24875,-73.498365
3.248848,-73.592338
3.249183,-73.478222
3.249461,-73.493187
3.249779,-73.499827
